"HerdNumber","Race","Disease","Huld","Hasetrykning","Andre_trykninger","Halthed","Hud_Haarlag","Hygiejne_yver","Hygiejne_haser","Flugtafstand","Boer","Skede","Goedning","Ketonstof_urin","CMT_min_1_kirtel","Rejseadfaerd","LactationNumber","Calving_month","InseminationNumber","Insemination_month","MilkYield","Change_milkyield","DiseaseCategory"
"3","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,4,0,46,3,"Udder disorders"
"3","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,34.0999984741211,-1.8,"Udder disorders"
"3","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,32.2999992370605,-2.5,"Udder disorders"
"3","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,1,0,1,0,36.7999992370605,-2.3,"Udder disorders"
"3","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,3,0,23.2999992370605,-8.9,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,,,,,,,8,0,3,0,30.1000003814697,-6.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,6,0,2,0,39.5,-5.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,6,0,4,0,45.2000007629395,-3.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,6,0,2,0,33.0999984741211,-1.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,7,0,2,0,36.7000007629395,-4.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,4,0,34.2000007629395,2.5,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,6,0,3,0,33.4000015258789,0,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,5,0,5,0,28.8999996185303,-8.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,2,0,41.4000015258789,-10.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,1,0,26.5,0,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,5,0,4,0,30.2000007629395,-2.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,6,0,4,0,20.3999996185303,-10.1,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,,,,,,,5,0,1,0,29.8999996185303,-11.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,6,0,1,0,39,-6.1,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,5,0,2,0,41.0999984741211,0.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,4,0,28.3999996185303,-6.2,"Udder disorders"
"1","Danish Holstein","CNS",,,,,,,,,,,,,,,4,0,1,0,0,-22,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,4,0,2,0,28.3999996185303,-2.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,6,0,26,-4.3,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,4,0,1,0,43.7999992370605,-6.8,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,6,0,1,0,33.7000007629395,-14.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,4,0,2,0,35.2000007629395,0,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,1,0,44.5999984741211,-8.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,6,0,4,0,30.5,-8.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,5,0,43.2999992370605,-1.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,5,0,44,-0.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,4,0,2,0,40.5,-3.8,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,4,0,1,0,41.7999992370605,-2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,1,0,36.5,-4.7,"Udder disorders"
"1","Danish red and white Cattle","CNS","3.75",,,,,,,,,,,,,,4,0,4,0,34.2999992370605,-2.9,"Udder disorders"
"1","Danish red and white Cattle","CNS","3.75",,,,,,,,,,,,,,6,0,1,0,35.7000007629395,-2.7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,2,0,36.0999984741211,-0.5,"Udder disorders"
"1","Danish Holstein","CNS","4.5",,,,,,,,,,,,,,5,1,1,0,0,0,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,5,0,2,0,31.7999992370605,-9.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,5,0,2,0,20.1000003814697,-7.5,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,6,0,15,-6.4,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,5,0,1,0,25.6000003814697,-5.5,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,4,0,1,0,29.7000007629395,-3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,5,0,4,0,32.7000007629395,-5.6,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,2,0,29.2000007629395,-9.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,39.4000015258789,-3,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,5,0,1,0,39.5999984741211,-3.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,"3","0","5","1",,,4,0,1,0,42.4000015258789,-4.2,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,,,,,,,5,0,2,0,27.3999996185303,-6.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,3,0,53.5,1.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,3,0,35.5,-2.9,"Udder disorders"
"1","Danish Holstein","CNS",,,,,,,,,,,,,,,3,0,2,0,22.5,-8.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,29.8999996185303,29.9,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,2,0,33.2000007629395,2.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,2,0,35.4000015258789,-0.4,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,2,0,35.2999992370605,-2.3,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,1,0,46.5,46.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,27.7000007629395,-2.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,42.5999984741211,-7.3,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,4,0,1,0,28.2999992370605,-4.6,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,28.7999992370605,-4.8,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,2,0,39.2999992370605,-3.6,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,4,0,1,0,37,-2.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,41.0999984741211,-0.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,20.1000003814697,-10.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,42.9000015258789,-9.4,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,3,0,39,-4.3,"Udder disorders"
"1","Danish Holstein","CNS","4.5",,,,,,,,,,,,,,2,0,4,0,19.7999992370605,-5.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,38.4000015258789,-1.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,38.5,-0.8,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,22.8999996185303,-9.4,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,,,,,,,4,0,1,0,39,-3.7,"Udder disorders"
"1","Danish Holstein","CNS","0","0","0","0","0","0","0","0",,,,,,,3,0,3,0,45.2000007629395,-1.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,42.2999992370605,-3.6,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,5,0,1,0,42.4000015258789,-2.7,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,2,0,2,0,26.1000003814697,26.1,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,3,0,30.8999996185303,-6.7,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,2,0,32.4000015258789,-3.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,7,0,24.2000007629395,0,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,1,0,39.7000007629395,-6.7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,1,0,41.2999992370605,-0.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,2,0,37.5999984741211,2.2,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,5,0,1,0,30.1000003814697,-7.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,4,0,1,0,30.7999992370605,-4.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,2,0,26.3999996185303,-8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,1,0,31.2999992370605,-6.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,24.3999996185303,-13.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,3,0,36.4000015258789,-0.2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,42.2000007629395,-0.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,40.7000007629395,0.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,1,0,32.9000015258789,-4.5,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,3,0,2,0,30.5,-6.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,23,23,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,3,0,1,0,18.7999992370605,-4.1,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,2,0,1,0,31.7000007629395,-2.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,2,0,29,-1.2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,2,0,33.9000015258789,-3.9,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,2,0,26.1000003814697,-3.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,23.7000007629395,-3.7,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,3,0,43.5999984741211,-2.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,2,0,24.8999996185303,-7.6,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,38.0999984741211,-0.8,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,3,0,3,0,38,-4.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,4,0,29.8999996185303,-3.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,24.6000003814697,-1.8,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,6,0,27.7000007629395,-1.9,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,2,0,1,0,41,-4.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,54.0999984741211,-2.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,47.9000015258789,-11.1,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,42.5999984741211,-8.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,2,0,38.5,-5.8,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,2,0,28.2999992370605,-2.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,2,0,50.4000015258789,-1.3,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,2,0,2,0,55.7999992370605,-1.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,"0","0","5","1",,,4,0,1,0,36.7999992370605,-2.2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,33.5,-7.7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,34.5,-4.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,3,0,40.5999984741211,-5.2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,31.6000003814697,-4.7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,28.6000003814697,-15.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,47.4000015258789,-3.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,2,0,55.0999984741211,1.2,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,,,,,,,2,0,1,0,33.7000007629395,-2.6,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,2,0,2,0,44.7000007629395,-5,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,2,0,25.8999996185303,-6.4,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,1,0,42,-11.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,26.8999996185303,-7.3,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,5,0,26.1000003814697,-1.6,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,1,0,37.7000007629395,-5.2,"Udder disorders"
"1","Danish Holstein","CNS","4.25",,,,,,,,,,,,,,4,0,1,0,45.5,-8,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,4,0,29.7000007629395,-2.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,2,0,36,-5.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,33.5,0.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,4,0,1,0,41.9000015258789,-5.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,"0","0","5","1",,,4,0,1,0,55.0999984741211,0,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,4,0,1,0,43.9000015258789,-5.8,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,40.5,-4.6,"Udder disorders"
"1","Danish Holstein","CNS","0","0","0","0","0","0","0","0",,,,,,,2,0,2,0,41.7000007629395,-5.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,38.9000015258789,-3.2,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,,,,,,,3,0,1,0,27.8999996185303,-3.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,48.5,-1.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,21.2999992370605,-15.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,7,0,25.3999996185303,-1.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,3,0,23.5,2.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,2,0,38.5999984741211,-9.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,3,0,46.7999992370605,-0.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,3,0,31.8999996185303,31.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,38.5,-0.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,35.9000015258789,-5.2,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,2,0,2,0,35.5999984741211,-8.2,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,2,0,4,0,31.8999996185303,-3.6,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,35.4000015258789,0,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,3,0,38.9000015258789,3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,43.2999992370605,0,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,33.7000007629395,33.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,28.1000003814697,0,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,3,0,28.6000003814697,-1.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,31,-7.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,3,0,30.3999996185303,-0.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,27,-8.7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,21.7999992370605,-9.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,"1","0","5","1",,,3,0,1,0,40,-14.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,34.9000015258789,-0.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,18,-18.4,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,2,0,36.0999984741211,0,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,1,0,43.5,0.1,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,1,0,25.7999992370605,0.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,34,-7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,21,-0.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,33,0,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,7,0,42.9000015258789,-3.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,2,0,42.4000015258789,-2.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,30.7000007629395,30.7,"Udder disorders"
"1","Danish Holstein","CNS","0","0","0","0","0","0","0","1",,,,,,,2,0,1,0,35.7000007629395,-5.9,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,1,0,20.3999996185303,-6.2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,"4","0","5","1",,,3,0,1,0,26.6000003814697,-4.8,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,36.7999992370605,0,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,39.5,-7.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,23.6000003814697,-1.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,24.7000007629395,-2.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,3,0,39,-3.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,31.7999992370605,-4.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,3,0,28.2999992370605,-1.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,1,0,27.6000003814697,-7.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,24.2999992370605,-4.9,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,2,0,36.0999984741211,-5.8,"Udder disorders"
"1","Danish Holstein","CNS","0","0","0","0","0","0","0","0",,,,,,"0",3,0,2,0,36.0999984741211,-5.8,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,2,0,1,0,21.7000007629395,-2.7,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,2,0,26.7999992370605,-5.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,31.2999992370605,-3.9,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,42.5,2.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,42.2999992370605,0.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,35.9000015258789,-4.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,2,0,37.5,-4.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,26.2999992370605,-2.1,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,2,0,2,0,39.4000015258789,-2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,40.4000015258789,1.7,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,3,0,1,0,29.7000007629395,-7.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,37.7999992370605,0.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,36,1.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,"0","0","5","1",,,2,0,2,0,17.7000007629395,-14.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,30.8999996185303,-3.6,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,5,0,27.8999996185303,-11.3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,39.2000007629395,-3,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,34.9000015258789,-9.5,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,2,0,2,0,53.7999992370605,-1.1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,1,0,44.7999992370605,1,"Udder disorders"
"1","Danish Holstein","CNS","3.25",,,,,,,,,,,,,,3,0,2,0,38.7000007629395,-13.4,"Udder disorders"
"1","Danish Holstein","CNS","3",,,,,,,,"2","0","4","6",,,3,1,2,0,31.3999996185303,31.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,23.6000003814697,1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,30,0.4,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,41,0.2,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,33.4000015258789,-2.7,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,2,0,40.4000015258789,-13.8,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,45.4000015258789,-1.7,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,2,0,31.2999992370605,-4.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,3,0,6,0,36.7000007629395,-4.5,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,38.4000015258789,-0.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,3,0,1,0,45.2000007629395,-1,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,"0","0","5","1",,,2,0,3,0,34.2999992370605,-7.6,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,49.2999992370605,0.5,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,35.4000015258789,-1.3,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,2,0,4,0,23.3999996185303,-10.4,"Udder disorders"
"1","Danish Holstein","CNS","0","0","0","0","0","0","0","0",,,,,,,1,0,2,0,23.5,-5.2,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,1,0,2,0,29.5,-2.2,"Udder disorders"
"1","Danish Holstein","CNS","3.75",,,,,,,,,,,,,,1,0,1,0,27.3999996185303,-0.6,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,1,0,2,0,41.7000007629395,0.7,"Udder disorders"
"1","Danish Holstein","CNS","4",,,,,,,,,,,,,,2,0,2,0,31,-5.4,"Udder disorders"
"1","Danish Holstein","CNS","3.5",,,,,,,,,,,,,,2,0,1,0,43.2000007629395,-1.2,"Udder disorders"
